counter,brick_name,x,y
1,brick_87,2.737311475409415,10.977573770491908
2,brick_95,-8.0,7.999999999999998
3,brick_88,8.0,7.9999999999999964
4,brick_43,7.999999999999998,-7.9999999999999964
5,brick_9,-7.999999999999998,-7.999999999999993
6,brick_8,-7.999999999999998,-7.999999999999995
7,brick_6,-7.999999999999998,-7.999999999999993
8,brick_4,-7.999999999999998,-7.999999999999995
9,brick_3,-7.999999999999998,-7.999999999999993
10,brick_1,-7.999999999999998,-7.999999999999995
11,brick_0,-7.999999999999998,-7.999999999999993
12,brick_11,-3.1413869986588097,-10.8688402198513
13,brick_97,8.0,8.0
14,brick_98,-5.266925498658679,8.0
15,brick_90,-8.0,8.0
16,brick_93,8.0,8.0
17,brick_76,-0.11010893428897361,8.0
18,brick_82,-8.0,8.0
19,brick_71,8.0,7.999999999999998
20,brick_94,-8.0,7.999999999999998
21,brick_91,-11.274203860764036,-0.9446307775703975
22,brick_89,-3.539783868788766,10.74569356357526
23,brick_79,8.0,7.999999999999998
24,brick_68,-8.0,7.999999999999998
25,brick_83,2.4300927968332644,10.334439014579393
26,brick_78,-8.0,7.999999999999998
27,brick_84,-10.021178643193615,-5.251283519407435
28,brick_72,-10.021178643193615,5.251283519407435
29,brick_61,4.032233517963881,5.251283519407437
30,brick_67,7.999999999999998,-5.251283519407437
31,brick_57,7.999999999999998,5.251283519407439
32,brick_80,-7.999999999999998,5.251283519407439
33,brick_69,2.918983030853078,9.113479942743712
34,brick_44,-8.0,-8.0
35,brick_2,-8.0,8.0
36,brick_12,-8.0,-8.0
37,brick_55,8.0,-7.999999999999998
38,brick_33,8.0,7.999999999999998
39,brick_66,8.0,-8.0
40,brick_34,-10.44905669064083,4.337881311858833
41,brick_77,-3.9429615897672132,10.604388426572292
42,brick_50,8.0,8.0
43,brick_73,-0.2004664381013761,11.31193233745654
44,brick_96,8.0,8.0
45,brick_85,-8.0,8.0
46,brick_74,8.0,7.999999999999998
47,brick_86,-3.340588047996894,10.809277103191512
48,brick_56,-8.0,7.999999999999998
49,brick_63,8.0,7.9999999999999964
50,brick_52,-8.0,7.9999999999999964
51,brick_62,6.821031733719938,9.026268669144827
52,brick_39,-8.0,8.0
53,brick_49,-2.0761595429407924,11.121580892672403
54,brick_60,2.0761595429407924,11.121580892672403
55,brick_45,-8.0,8.0
56,brick_75,-8.000000000000004,-8.0
57,brick_51,8.000000000000004,-8.0
58,brick_41,8.000000000000004,8.0
59,brick_92,-8.0,8.0
60,brick_81,8.0,8.0
61,brick_65,-6.347803076487139,7.999999999999998
62,brick_13,8.0,-8.0
63,brick_5,-11.093323199585821,-2.2222016986608217
64,brick_15,11.093323199585821,-2.2222016986608217
65,brick_7,-11.093323199585821,-2.2222016986608217
66,brick_14,-11.093323199585825,2.2222016986608217
67,brick_24,-11.093323199585825,-2.2222016986608217
68,brick_10,-11.093323199585821,2.2222016986608217
69,brick_20,-11.093323199585821,-2.2222016986608217
70,brick_25,11.093323199585821,-2.2222016986608217
71,brick_17,-11.093323199585821,-2.2222016986608217
72,brick_16,-0.911044130609767,-11.276967615102986
73,brick_26,-0.911044130609767,-11.276967615102986
74,brick_37,-0.911044130609767,-11.276967615102983
75,brick_36,-0.911044130609767,-11.276967615102983
