counter,brick_name,x,y
411,paddle,-4.163436193974034,-7.38797038937467
412,paddle,8.0,-6.807388228523646
413,paddle,8.0,-8.0
414,paddle,8.0,-7.9999999999999964
415,paddle,-8.0,-7.999999999999995
416,paddle,-8.0,-7.999999999999993
417,paddle,-8.0,-7.999999999999991
418,paddle,-8.0,-7.999999999999989
419,paddle,8.0,-7.999999999999988
420,paddle,-2.5727137662166797,-7.999999999999986
421,paddle,-8.0,-0.9858404459000933
422,paddle,-8.0,-2.8004806366648887
423,paddle,-8.0,-5.681658718632205
424,paddle,-8.0,-5.681658718632205
425,paddle,8.0,-8.0
426,paddle,-3.3881046976667903,-8.0
427,paddle,-8.0,-8.0
428,paddle,-8.0,-8.0
429,paddle,8.0,-8.0
430,paddle,8.0,-8.0
431,paddle,-8.0,-8.0
432,paddle,-0.30103099956542323,-8.0
433,paddle,8.0,-8.0
434,paddle,8.0,-7.999999999999998
435,paddle,-8.0,-7.9999999999999964
436,paddle,-8.0,-7.999999999999995
437,paddle,-8.0,-7.999999999999995
438,paddle,-8.0,-7.999999999999995
439,paddle,-8.0,-7.999999999999995
440,paddle,8.0,-7.999999999999995
441,paddle,8.0,-8.0
442,paddle,8.0,-8.0
443,paddle,8.0,-4.09793090003534
444,paddle,-2.908391842145079,-4.09793090003534
445,paddle,-8.0,-4.09793090003534
446,paddle,8.0,-4.09793090003534
447,paddle,8.0,-4.09793090003534
448,paddle,8.0,-4.09793090003534
449,paddle,8.0,-4.09793090003534
450,paddle,8.0,-4.09793090003534
451,paddle,8.0,-4.09793090003534
452,paddle,-8.0,-4.09793090003534
453,paddle,-8.0,-4.09793090003534
454,paddle,-8.0,-4.09793090003534
455,paddle,8.0,-4.09793090003534
456,paddle,-4.215047721015935,-4.09793090003534
457,paddle,8.0,-4.09793090003534
458,paddle,-8.0,-4.09793090003534
459,paddle,8.0,-2.1184304478759435
460,paddle,-8.0,-3.37867591663022
461,paddle,-8.0,-3.37867591663022
462,paddle,-8.0,-3.378675916630219
463,paddle,8.0,-3.378675916630219
464,paddle,-4.01162096768212,-3.378675916630219
465,paddle,-1.8051283905501307,-3.378675916630219
466,paddle,8.0,-3.378675916630219
467,paddle,3.4473728764966154,-3.378675916630219
468,paddle,-8.0,-3.378675916630219
469,paddle,8.0,-3.378675916630219
470,paddle,8.0,-3.378675916630219
471,paddle,8.0,-3.378675916630219
472,paddle,8.0,-3.378675916630219
473,paddle,7.503314001341153,-3.378675916630219
474,paddle,-8.0,-3.378675916630219
475,paddle,-8.0,-8.0
476,paddle,-8.0,-8.0
477,paddle,-4.749193252060252,-8.0
478,paddle,8.0,-8.0
479,paddle,-8.0,-3.145047358660009
480,paddle,-8.0,-3.1450473586600083
481,paddle,-8.0,-3.0924339497927784
482,paddle,-8.0,-7.583107299257677
483,paddle,8.0,-8.0
484,paddle,8.0,8.0
485,paddle,-8.0,-8.0
486,paddle,-8.0,8.0
487,paddle,-8.0,-8.0
488,paddle,-8.0,8.0
489,paddle,8.0,-8.0
490,paddle,8.0,8.0
491,paddle,8.0,-8.0
492,paddle,8.0,8.0
493,paddle,8.0,-8.0
494,paddle,8.0,8.0
495,paddle,8.0,-8.0
496,paddle,8.0,8.0
497,paddle,8.0,-8.0
498,paddle,8.0,8.0
499,paddle,8.0,-8.0
500,paddle,8.0,8.0
501,paddle,8.0,-8.0
502,paddle,8.0,8.0
503,paddle,8.0,-8.0
504,paddle,8.0,8.0
505,paddle,8.0,-8.0
506,paddle,8.0,8.0
507,paddle,8.0,-8.0
508,paddle,8.0,8.0
509,paddle,8.0,-8.0
510,paddle,8.0,8.0
511,paddle,8.0,-8.0
512,paddle,8.0,8.0
513,paddle,8.0,-8.0
514,paddle,8.0,8.0
515,paddle,-8.0,-8.0
516,paddle,3.2184219012253124,-8.0
517,paddle,-8.0,-8.0
518,paddle,-8.0,-8.0
519,paddle,-8.0,-8.0
520,paddle,-8.0,-8.0
521,paddle,8.0,-7.999999999999998
522,paddle,-8.0,-7.9999999999999964
523,paddle,8.0,-7.9999999999999964
524,paddle,-8.0,-7.9999999999999964
525,paddle,-5.494014325429797,-7.9999999999999964
526,paddle,8.0,-7.9999999999999964
527,paddle,8.0,-7.9999999999999964
528,paddle,-8.0,-7.9999999999999964
529,paddle,0.3050767568843753,-7.9999999999999964
530,paddle,-8.0,-7.9999999999999964
531,paddle,8.0,-7.9999999999999964
532,paddle,8.0,-7.9999999999999964
533,paddle,-8.0,-7.9999999999999964
534,paddle,8.0,-2.722974170006271
535,paddle,8.0,-2.722974170006272
536,paddle,8.0,-8.0
537,paddle,-8.0,-8.0
538,paddle,-8.0,-8.0
539,paddle,-0.7995189133835652,-8.0
540,paddle,8.0,-8.0
541,paddle,-8.0,-8.0
542,paddle,-8.0,-8.0
543,paddle,8.0,-8.0
544,paddle,-8.0,-8.0
545,paddle,8.0,-8.0
546,paddle,-8.0,-8.0
547,paddle,7.0407696022527055,-8.0
548,paddle,8.0,-8.0
549,paddle,-4.053521065610028,-8.0
550,paddle,-8.0,-8.0
551,paddle,-8.0,-8.0
552,paddle,-8.0,-8.0
553,paddle,2.5432580260123814,-8.0
554,paddle,5.471442278107247,-8.0
555,paddle,-8.0,-8.0
556,paddle,8.0,-8.0
557,paddle,-8.0,-5.583987629564725
558,paddle,1.4607965823634004,-5.5839876295647235
559,paddle,8.0,-5.5839876295647235
560,paddle,8.0,-5.5839876295647235
561,paddle,8.0,-4.561329838250022
562,paddle,8.0,-8.0
563,paddle,-8.0,-7.8719034427635926
564,paddle,8.0,-7.8719034427635926
565,paddle,-8.0,-7.8719034427635926
566,paddle,8.0,-7.871903442763594
567,paddle,-8.0,-7.871903442763594
568,paddle,8.0,-7.8719034427635926
569,paddle,-8.0,-7.8719034427635926
570,paddle,-8.0,-7.8719034427635926
571,paddle,-3.1856173688873923,-7.8719034427635926
572,paddle,-8.0,-7.8719034427635926
573,paddle,8.0,-7.249305184907145
574,paddle,-8.0,-7.249305184907147
575,paddle,1.8928636149066662,-7.249305184907149
576,paddle,-8.0,-7.249305184907149
577,paddle,8.0,-7.249305184907147
578,paddle,1.6699024327014502,-8.0
579,paddle,8.0,-8.0
580,paddle,-8.0,-8.0
581,paddle,-8.0,8.0
582,paddle,8.0,-8.0
583,paddle,8.0,8.0
584,paddle,8.0,-8.0
585,paddle,8.0,8.0
586,paddle,-8.0,-8.0
587,paddle,8.0,8.0
588,paddle,8.0,-8.0
589,paddle,-5.811215393957582,8.0
590,paddle,8.0,-8.0
591,paddle,8.0,8.0
592,paddle,-6.965422893341156,-8.0
593,paddle,8.0,8.0
594,paddle,-8.0,-8.0
595,paddle,8.0,-8.0
596,paddle,-8.0,-8.0
