counter,brick_name,x,y
1,brick_96,8,-8
2,brick_85,-7.542397138149681,-8.0
3,brick_88,8.0,-8.0
4,brick_33,8.0,-8.0
5,brick_66,10.589057617284457,3.9839501475081214
6,brick_55,8.0,-3.9839501475081214
7,brick_77,8.0,3.9839501475081214
8,brick_44,5.682660231876389,-6.897770035807268
9,brick_78,5.682660231876389,6.897770035807268
10,brick_67,4.051157056977338,-7.955296705985813
11,brick_68,8.919929286764914,-0.3653501056241417
12,brick_56,8.919929286764914,-0.3653501056241417
13,brick_89,8.0,-5.882211247407563
14,brick_22,8.0,-5.882211247407563
15,brick_90,9.042078083050868,4.103807146923355
16,brick_57,8.0,-4.349146952378094
17,brick_79,5.81271953008358,7.0090920152302605
18,brick_45,-5.6373393276589585,-7.150907950617832
19,brick_94,8.0,-7.150907950617832
20,brick_93,-8.0,-7.150907950617832
21,brick_83,8.0,-7.150907950617832
22,brick_82,-8.0,-7.150907950617832
23,brick_91,8.0,-7.301701367765666
24,brick_98,-6.738507481972761,-7.301701367765665
25,brick_0,8.0,-7.301701367765663
26,brick_1,7.999999999999998,7.301701367765663
27,brick_11,-7.9999999999999964,7.301701367765663
28,brick_34,7.9999999999999964,7.301701367765665
29,brick_97,6.876630466438311,-7.301701367765665
30,brick_95,-8.0,-7.301701367765663
31,brick_92,-8.0,-2.4936752628837713
32,brick_12,3.088557197096975,2.4936752628837713
33,brick_4,3.088557197096975,2.493675262883772
34,brick_6,3.088557197096975,2.493675262883772
35,brick_9,3.088557197096975,2.493675262883772
36,brick_32,-3.088557197096975,2.493675262883772
37,brick_87,-3.088557197096975,2.493675262883772
38,brick_35,8.0,-2.493675262883772
39,brick_23,-7.999999999999998,-2.493675262883772
40,brick_74,1.2890354949628335,-2.493675262883772
41,brick_80,8.0,-2.493675262883772
42,brick_76,-8.0,-2.493675262883772
43,brick_54,-8.0,-2.493675262883772
44,brick_43,-8.027027126904585,-2.40525504274628
45,brick_21,-8.027027126904585,-2.40525504274628
46,brick_10,-8.027027126904585,-2.40525504274628
47,brick_5,-8.027027126904585,2.40525504274628
48,brick_13,8.027027126904585,2.40525504274628
49,brick_71,8.0,-8.0
50,brick_84,-8.0,-8.0
51,brick_46,8.0,-8.0
52,brick_65,-8.0,-8.0
53,brick_86,-8.0,8.0
54,brick_63,0.0496531674965599,-8.0
55,brick_73,0.1347089740934848,-8.0
56,brick_75,-8.0,-8.0
57,brick_15,8.0,6.615615817084693
58,brick_7,8.0,6.615615817084693
59,brick_20,8.0,6.615615817084695
60,brick_42,-8.0,6.615615817084695
61,brick_8,-8.0,6.615615817084695
62,brick_16,-8.0,6.615615817084695
63,brick_2,-8.0,6.615615817084695
64,brick_64,-8.0,-6.615615817084695
65,brick_47,8.0,-6.615615817084695
66,brick_72,8.0,-8.0
67,brick_18,-8.0,8.0
68,brick_26,-8.0,8.0
69,brick_3,-8.0,-8.0
70,brick_17,7.999999999999998,8.0
71,brick_31,7.999999999999998,8.0
72,brick_27,8.0,8.0
73,brick_37,-7.999999999999998,8.0
74,brick_19,-8.0,8.0
75,brick_53,7.999999999999998,8.0
76,brick_24,8.0,-8.0
77,brick_69,8.0,8.0
78,brick_36,8.0,-8.0
79,brick_14,11.263561886782622,-1.0640364761689067
80,brick_28,11.263561886782622,1.0640364761689067
81,brick_58,10.406075658586595,4.439998804929073
82,brick_81,-8.0,-4.439998804929073
83,brick_41,-8.0,-4.439998804929073
84,brick_25,8.0,6.378807723529566
85,brick_29,8.0,6.378807723529568
86,brick_30,8.0,6.37880772352957
87,brick_40,-8.0,6.37880772352957
88,brick_48,5.649548161158066,6.37880772352957
89,brick_52,5.649548161158066,6.378807723529568
90,brick_38,8.0,6.378807723529568
91,brick_39,8.0,6.378807723529568
92,brick_49,8.0,6.378807723529568
93,brick_59,-8.0,6.378807723529568
94,brick_50,-8.0,6.378807723529568
95,brick_51,8.0,6.378807723529568
96,brick_61,-8.0,6.378807723529568
97,brick_62,8.0,6.378807723529568
98,brick_60,-10.165550559674212,1.1622262225865239
99,brick_70,-10.228724184524694,0.2497789636458988
100,brick_98,8,-8
101,brick_97,-8.0,-8.0
102,brick_87,7.999999999999998,-8.0
103,brick_86,-8.0,-8.0
104,brick_76,9.851900234612462,-5.562379146304474
105,brick_89,8.0,-5.562379146304474
106,brick_95,-8.0,-5.562379146304474
107,brick_92,8.0,-5.562379146304474
108,brick_81,-8.0,-5.562379146304474
109,brick_96,8.0,-5.562379146304476
110,brick_84,-8.0,-5.562379146304476
111,brick_93,8.0,-5.562379146304478
112,brick_65,8.0,-8.0
113,brick_73,0.305819076538171,-8.0
114,brick_64,-8.0,-8.0
115,brick_54,-8.0,-3.7983239761710497
116,brick_75,-8.0,3.7983239761710488
117,brick_74,-8.832433178196943,0.6445069283116482
118,brick_85,-8.832433178196943,0.6445069283116482
119,brick_63,-8.0,-8.0
120,brick_82,4.114887940004316,-4.061022171942641
121,brick_91,-5.5684200154467725,1.5546389842579105
122,brick_88,-8.0,-1.5546389842579105
123,brick_90,8.007396357443909,-1.516082433830191
124,brick_78,-8.007396357443913,-1.516082433830191
125,brick_77,8.0,-1.516082433830191
126,brick_66,8.0,-1.516082433830191
127,brick_71,8.0,-7.714862193175066
128,brick_83,8.0,7.714862193175066
129,brick_52,8.0,-8.0
130,brick_80,-8.0,-7.999999999999998
131,brick_70,8.0,-7.999999999999998
132,brick_62,-8.0,-7.999999999999998
133,brick_61,-11.312236514125473,-0.18249670815201657
134,brick_51,-11.31223651412547,-0.18249670815201657
135,brick_72,-11.252991531633823,1.170547559468374
136,brick_40,1.9563271758802596,-11.143284254694045
137,brick_53,-8.0,-8.0
138,brick_55,8.0,-8.0
139,brick_43,-8.0,-8.0
140,brick_44,8.0,-8.0
141,brick_0,7.999999999999998,-8.0
142,brick_1,7.9999999999999964,8.0
143,brick_11,-7.9999999999999964,8.0
144,brick_22,7.9999999999999964,8.0
145,brick_2,7.9999999999999964,8.0
146,brick_4,7.9999999999999964,8.0
147,brick_6,7.9999999999999964,8.0
148,brick_8,7.9999999999999964,8.0
